file,number,x_std,y_std,width,length,distance,x_var,y_var,people
1,25,9.278581001,202.7152009,669.9235353,34.97266406,175.9458808,86.0920654,41093.45269,0
1,10,16.16818248,60.59999888,187.5619115,56.5182052,54.89931667,261.4101245,3672.359865,1
1,13,14.35046193,112.6867594,357.8147774,41.67864242,98.94634395,205.9357575,12698.30575,0
1,6,45.76299835,24.61422706,69.31954673,133.8854296,46.6110309,2094.252018,605.8601739,0
1,14,124.8481388,35.78469899,110.332696,402.7134368,110.6443241,15587.05777,1280.544682,0
1,72,416.4182502,67.30298567,249.6770908,1545.974802,362.5417727,173404.1591,4529.69188,0
1,4,21.67895074,1.230378417,3.397487503,51.93476378,21.17118223,469.9769052,1.513831048,0
1,63,433.3225528,62.87248877,251.8185142,1412.765772,384.4646082,187768.4348,3952.949845,0
1,195,0,0,0,0,0,0,0,0
1,6,23.59454449,1.178994559,3.35964669,68.84392823,20.70601019,556.7025298,1.39002817,0
1,242,52.90651919,201.639203,791.5411502,214.7798088,174.2863759,2799.099773,40658.36818,0
1,30,46.30143346,7.859136858,35.29045431,172.8980004,39.40659293,2143.82274,61.76603215,0
1,59,161.7046249,103.9203843,257.8366918,531.5126406,180.7831097,26148.38573,10799.44627,0
1,47,245.6545131,56.78198069,203.8537996,717.1525465,229.1213259,60346.13981,3224.193331,0
1,7,42.46608844,48.02818958,149.2613651,112.0300344,58.262262,1803.368667,2306.706995,0
1,22,14.94956961,238.3176775,830.6998049,55.78179669,205.2085935,223.4896316,56795.3154,0
1,16,8.356804629,193.4654647,620.2952207,29.32010661,168.7108447,69.83618361,37428.88604,0
1,8,36.50688344,76.29882129,244.8174666,116.0005426,73.25586643,1332.752539,5821.510131,1
1,9,14.49138835,116.8692353,358.2688949,39.51213625,102.5073522,210.0003364,13658.41816,0
1,4,32.88206412,27.58210022,73.60307816,81.93133991,40.29219611,1081.230141,760.7722524,0
1,10,127.7316714,36.3026462,101.0382324,412.2754069,114.7995264,16315.37988,1317.882121,0
1,2,2.122453965,28.09285307,56.18570615,4.244907931,28.17291616,4.504810835,789.2083939,0
1,21,9.608069876,222.4295487,734.9261647,36.21377508,191.3030502,92.31500674,49474.90416,0
1,177,0,0,0,0,0,0,0,0
1,24,6.739047031,194.3476664,600.0523433,27.2476289,169.6733665,45.41475488,37771.01545,0
1,2,3.314783697,4.014680826,8.029361652,6.629567395,5.206289763,10.98779096,16.11766214,0
1,12,17.10164961,71.95984154,198.0762441,53.89006404,66.48918946,292.4664192,5178.218795,1
1,15,13.30313016,126.6796173,361.8334897,39.13352505,110.2935261,176.9732721,16047.72545,0
1,6,31.152897,25.91248804,54.45659239,67.65970612,40.50580556,970.5029916,671.4570363,0
1,15,116.1202822,32.19424384,91.4149473,330.1860439,106.9996029,13483.91994,1036.469336,0
1,81,423.7014199,67.81446847,251.8323108,1385.635538,374.7487707,179522.8932,4598.802134,0
1,6,21.63963579,1.087879996,3.207109263,50.11665406,21.472148,468.2738369,1.183482886,0
1,253,54.24579931,206.0997101,883.2335036,215.7078781,178.1803157,2942.606743,42477.09051,0
1,32,50.65294625,9.816053811,33.58975275,193.5609794,42.78754203,2565.720964,96.35491242,0
1,38,157.1883912,105.2741933,262.7707191,509.8285069,177.8884551,24708.19033,11082.65578,0
1,32,241.1901568,58.90781063,205.1351432,683.3369301,224.0152342,58172.69174,3470.130153,0
1,4,43.71834319,31.07063795,66.98923597,91.38691163,53.538467,1911.293531,965.3845424,0
1,2,0.975212784,2.701128162,5.402256323,1.950425568,2.871782255,0.951039974,7.296093345,0
1,228,44.13172702,186.1262913,837.1329141,209.9118501,153.7552133,1947.60933,34642.99631,0
1,191,0,0,0,0,0,0,0,0
1,31,49.1914743,8.369331504,33.34560772,182.3766647,41.66762172,2419.801144,70.04570983,0
1,59,157.5666238,100.7493786,241.7662321,523.6131067,174.5827521,24827.24094,10150.43728,0
1,50,244.977357,57.51008017,203.1364336,724.9546191,228.9858669,60013.90544,3307.409321,0
1,6,47.91989493,33.99651177,96.19273043,108.7203876,58.18003889,2296.31633,1155.762813,0
1,3,8.539920804,10.99880888,23.8908631,18.19408865,13.12375095,72.93024734,120.9737968,0
1,25,10.30534372,217.775188,729.4412069,35.92216686,188.891651,106.2001092,47426.03249,0
1,25,11.80615571,207.1023326,670.5582222,41.99303263,178.930146,139.3853126,42891.37619,0
1,6,9.211474428,42.8956526,120.8671582,25.02262928,38.20685746,84.85126114,1840.037012,0
1,19,34.06021621,82.71387935,270.9536578,114.9436315,78.87361532,1160.098328,6841.585838,1
1,6,53.73485145,21.79601295,66.4309894,133.4076936,52.20396882,2887.43426,475.0661806,0
1,12,115.7418393,33.31892792,97.48388495,356.5787834,101.2628264,13396.17337,1110.150957,0
1,55,435.4369877,67.01817495,252.2724729,1555.726099,383.2956604,189605.3703,4491.435774,0
1,4,26.05062747,0.711112409,1.891361653,72.62117349,21.29648016,678.6351917,0.505680858,0
1,201,0,0,0,0,0,0,0,0
1,82,434.0322445,65.67380125,248.372319,1555.356552,381.3217082,188383.9893,4313.048171,0
1,6,22.7103539,0.853735169,2.349970605,62.52664856,20.92894842,515.7601743,0.72886374,0
1,240,52.56351867,201.9167185,792.3862858,212.3822588,174.4820284,2762.923495,40770.36119,0
1,30,42.74247795,4.77713295,14.54727805,138.5981507,37.27899646,1826.919422,22.82099922,0
1,56,157.8144255,101.4423042,255.7455443,515.2632917,175.1853613,24905.39291,10290.54109,0
1,38,242.6292216,52.94672157,212.8982185,696.8999202,220.4165471,58868.93919,2803.355325,0
1,5,50.50112343,48.21901412,141.3228612,128.6149002,61.42756691,2550.363468,2325.073322,0
1,2,1.657173686,26.08508064,52.17016127,3.314347373,26.13766739,2.746224627,680.4314318,0
1,17,14.70689533,221.9732547,725.9546624,46.68465502,192.6649057,216.2927703,49272.12578,0
1,16,9.039377429,193.3865767,631.707308,34.59555373,168.0503014,81.7103443,37398.36805,0
1,4,0.656552362,41.18862702,110.3117575,1.852349756,36.94684571,0.431061004,1696.502996,0
1,11,33.9558345,79.01572929,256.3792249,103.9590017,77.75553356,1152.998697,6243.485475,1
1,3,27.61871927,22.77033041,53.81803825,59.21205304,34.31753745,762.7936542,518.4879469,0
1,9,133.0293374,34.94427701,96.14070519,420.8894331,114.0780199,17696.8046,1221.102496,0
1,38,243.318688,57.83145501,199.8935883,728.6380583,226.7339268,59203.98391,3344.477189,0
1,194,0,0,0,0,0,0,0,0
1,6,34.04567267,36.68074165,89.6193658,79.77492461,49.08914502,1159.107828,1345.476808,0
1,2,0.069634695,0.57878193,1.15756386,0.13926939,0.582955842,0.004848991,0.334988523,0
1,27,21.61642694,239.6853727,848.5293831,103.4722709,207.6330957,467.2699136,57449.0779,0
1,24,7.390681686,193.2888979,612.2029277,26.88635552,168.8172349,54.62217579,37360.59805,0
1,2,2.471210044,2.900926772,5.801853544,4.942420087,3.810807686,6.10687908,8.415376138,0
1,18,45.12625412,89.26211898,294.8702145,157.2583575,88.12828582,2036.378811,7967.725884,1
1,6,30.8877008,27.22557612,69.89455965,70.8270299,40.37415408,954.0500604,741.2319948,0
1,13,117.7732325,28.78535181,96.10754022,420.9067648,101.9420083,13870.53429,828.5964787,0
1,81,422.5080645,66.05453618,249.7192272,1386.987648,373.1475475,178513.0646,4363.20175,0
1,6,21.76384428,0.657081335,1.986162932,54.32132349,21.08336957,473.6649178,0.43175588,0
1,242,53.4795475,201.0006804,781.0991735,212.5490442,174.8090454,2860.062001,40401.27352,0
1,20,47.60972535,8.965875315,36.62851305,167.0342403,40.54220718,2266.685948,80.38692016,0
1,22,83.01450387,4.998066947,15.60808178,266.3335817,71.89209059,6891.407852,24.98067321,0
1,18,66.83656516,20.31732051,67.47278519,202.7496585,62.48625729,4467.126443,412.7935127,0
1,206,0,0,0,0,0,0,0,0
1,30,44.60755692,6.996848435,36.45061395,169.6115204,38.29533078,1989.834135,48.95588802,0
1,56,156.9750562,100.451468,255.465399,520.5488665,172.7899481,24641.16826,10090.49742,0
1,46,246.0565063,55.19307162,203.2300691,699.1932147,226.7114098,60543.8043,3046.275155,0
1,6,48.82853953,50.0590677,145.9436525,125.5111081,62.92945827,2384.226272,2505.910259,0
1,3,20.32661123,29.69686215,68.51862854,44.15250362,34.62050403,413.171124,881.9036213,0
1,24,13.89717382,236.4826069,752.7514145,47.07309095,210.0122162,193.1314401,55924.02339,0
1,24,9.483911254,201.9151825,674.9138555,35.8106874,173.6435539,89.94457268,40769.74091,0
1,14,68.14719573,74.84949311,263.264279,246.2850195,88.96766893,4644.040286,5602.446619,1
1,8,24.69578828,80.00987124,262.9641541,83.98073068,72.6036904,609.8819587,6401.579495,0
1,6,49.7700984,25.773613,76.79466196,135.6144438,49.84465768,2477.062695,664.2791268,0
1,13,118.6276659,33.79900804,95.97163355,365.6809025,105.022983,14072.52312,1142.372945,0
1,82,432.6127628,67.18843408,252.7035907,1541.010071,381.3930531,187153.8025,4514.285674,0
1,7,29.43090323,1.083341143,3.384684666,86.24250447,24.58406932,866.1780647,1.173628032,0
1,194,56.8384557,213.0437509,793.2444577,214.7515373,191.0031705,3230.610046,45387.6398,0
1,221,47.44544421,193.0770087,814.410707,210.2000804,158.9345116,2251.070176,37278.73127,0
1,199,0,0,0,0,0,0,0,0
1,30,46.07711348,7.869257444,35.23089494,170.5494741,39.43180179,2123.100387,61.92521273,0
1,34,85.32771139,4.725870604,16.07215353,285.5925454,74.02158731,7280.818331,22.33385296,0
1,27,68.29121827,23.69180045,78.71335541,212.6671899,64.40864499,4663.690493,561.3014084,0
1,46,247.5831614,56.1256011,228.8582997,700.0500538,230.5547995,61297.42183,3150.083098,0
1,5,41.92474513,43.89990828,125.4379399,103.484087,57.10232802,1757.684254,1927.201947,0
1,26,18.10274743,253.4390548,829.1453632,75.53370489,225.0705538,327.7094646,64231.3545,0
1,24,11.1148977,194.0168447,651.3540826,57.24702873,168.370189,123.5409508,37642.53604,0
1,13,81.47142207,75.33546192,252.6484657,264.4529709,101.9154557,6637.592615,5675.431823,1
1,9,13.6933833,87.22064412,280.2017769,40.89666102,74.52805155,187.5087461,7607.44076,0
1,6,43.41398981,26.92640153,65.32639656,131.2920854,45.95963551,1884.774511,725.0310994,0
1,15,137.2269277,33.63654854,102.2381814,467.0007172,117.8317592,18831.22968,1131.417398,0
1,59,446.1738953,71.40088217,245.5570813,1532.516237,398.0299747,199071.1448,5098.085975,0
1,4,21.51413901,1.347232751,3.383209323,47.62679697,21.41908162,462.8581775,1.815036085,0
1,2,21.92739433,10.85683962,21.71367925,43.85478867,24.46797067,480.8106223,117.8709666,0
1,75,404.042487,58.2732017,250.6595508,1382.207935,352.1404546,163250.3313,3395.766036,0
1,186,0,0,0,0,0,0,0,0
1,7,28.73879046,1.183687511,3.174315508,85.71779983,25.49651775,825.9180773,1.401116123,0
1,250,53.03855305,202.2924196,779.356479,213.9988236,175.1434937,2813.08811,40922.22303,0
1,33,53.49958487,9.041816671,34.01681818,212.2684541,44.86750348,2862.205581,81.75444871,0
1,33,82.74868115,4.482406038,15.72451377,270.7843851,71.72395357,6847.344232,20.09196389,0
1,22,76.1375395,23.51346839,77.94310713,214.9961739,74.64843826,5796.924921,552.8831957,0
1,44,242.6144118,45.67228641,186.9687293,697.9056223,218.5069619,58861.7528,2085.957745,0
1,4,70.00139818,53.620867,134.6372815,182.4757201,83.08442484,4900.195748,2875.197377,0
1,17,18.47214797,221.354843,719.8588409,74.37751344,192.5830458,341.2202506,48997.96653,0
1,16,16.96729024,194.0876534,612.0922064,62.87566456,169.8321726,287.8889381,37670.01719,0
1,9,50.45951292,79.17152467,235.5586954,170.7179825,84.40685063,2546.162444,6268.130319,1
1,9,20.5903075,119.7440835,369.7000371,66.65381961,104.4235387,423.9607628,14338.64552,0
1,4,31.14405917,27.3748808,67.87807317,68.24977481,40.80257046,969.9524213,749.3840991,0
1,9,120.7828463,34.50106496,111.7241229,399.4082799,105.6468638,14588.49595,1190.323483,0
1,33,243.8657801,62.7836396,203.4867102,683.5931838,229.3409121,59470.51871,3941.785401,0
1,189,0,0,0,0,0,0,0,0
1,5,51.13507815,31.96188362,83.49042042,119.7922607,58.49346658,2614.796217,1021.562005,0
1,3,19.05736215,6.602097764,16.09429839,45.82239649,17.93306078,363.1830519,43.58769489,0
1,49,73.59452491,464.9172467,1604.657662,192.6668047,418.7084088,5416.154096,216148.0462,0
1,12,46.17568226,79.11043702,273.5247088,175.0860967,79.52362098,2132.193632,6258.461246,1
1,12,13.08033457,102.2951295,307.220549,37.25864256,91.48248841,171.0951524,10464.29352,0
1,6,61.71204895,19.85638993,50.67699903,199.2554871,54.28440927,3808.376985,394.2762209,0
1,14,125.2739704,35.12969046,110.0637073,399.1731989,109.7524571,15693.56766,1234.095152,0
1,82,433.4273639,65.04854833,245.7887748,1550.834516,380.7859322,187859.2798,4231.31364,0
1,6,22.8525765,1.108023033,2.978921677,63.93367154,20.93829251,522.2402528,1.227715042,0
1,248,52.45867818,204.3808455,881.5160983,212.6101268,175.9980951,2751.912916,41771.53003,0
1,21,52.40686702,10.20450153,34.78581878,182.6439292,44.64643563,2746.47971,104.1318515,0
1,22,84.84620747,4.512743018,14.43189811,287.4846985,72.9717942,7198.878922,20.36484954,0
1,17,71.37722216,25.02802435,78.55449071,214.2702179,66.97445824,5094.707844,626.4020028,0
1,191,0,0,0,0,0,0,0,0
1,30,44.39145535,6.746932554,34.86991059,170.8423428,38.10851521,1970.601308,45.52109889,0
1,34,85.05925034,4.673594239,15.86619624,286.7510091,73.60906227,7235.076068,21.84248311,0
1,27,68.66617222,23.85924421,80.74020163,213.154409,65.19951583,4715.043208,569.2635342,0
1,46,243.6175255,54.22681573,214.6542287,700.2327315,225.9208626,59349.49875,2940.547545,0
1,6,45.02522012,37.04212454,112.2334538,108.5042713,57.10859025,2027.270447,1372.11899,0
1,2,9.420706212,10.61215053,21.22430107,18.84141242,14.19039973,88.74970554,112.617739,0
1,27,14.77019508,239.1304279,829.9944124,68.57078862,206.0952335,218.1586627,57183.36157,0
1,25,9.97728805,202.5993776,674.9185981,39.00430452,176.0400531,99.54627684,41046.50778,0
1,11,30.49122513,72.45363193,246.3358412,114.4705786,67.05457864,929.71481,5249.52878,1
1,14,12.65219623,119.5041996,375.3578308,36.70593775,104.6395833,160.0780695,14281.25372,0
1,6,53.61836136,22.32355825,50.34590102,170.7832926,50.47131291,2874.928674,498.341253,0
1,13,116.5856264,30.47354005,97.69257075,379.9713573,102.4311298,13592.20827,928.6366432,0
1,82,433.3163134,66.00841789,248.5050432,1549.759423,380.9354149,187763.0275,4357.111233,0
1,6,23.13613425,1.536869964,4.550855546,66.07952711,21.0700079,535.2807079,2.361969286,0
1,200,56.89016637,208.6086818,774.8194513,213.6753059,186.0270083,3236.491029,43517.58212,0
11,194,0,0,0,0,0,0,0,0
11,30,42.56650852,5.151796171,17.22915765,138.8092176,37.31633903,1811.907648,26.54100379,0
11,55,161.0791038,103.789915,260.966726,518.637974,179.3910882,25946.47769,10772.34645,0
11,47,246.029911,58.79548438,230.912337,687.8313843,230.4166257,60530.71712,3456.908983,0
11,6,46.93769356,31.47844023,81.34600767,109.6853707,56.07687915,2203.147077,990.892199,0
11,3,11.31999809,8.490317055,19.92848466,27.01830952,13.93820257,128.1423568,72.0854837,0
11,25,10.80726046,220.2092064,736.6868273,35.44751846,191.1864347,116.7968787,48492.09458,0
11,24,8.18448963,194.3834684,617.1379475,35.80918669,169.5985285,66.9858705,37784.93278,0
11,17,23.92064064,71.30801329,225.8558728,84.21425077,66.7517565,572.1970485,5084.83276,1
11,6,15.85153402,52.57391068,140.12054,47.38927444,51.82355201,251.2711308,2764.016085,0
11,6,37.44827644,26.56483622,63.71778771,108.8458878,43.62970066,1402.373409,705.6905235,0
11,15,131.7975915,29.66497,84.90647252,447.5375029,115.3109683,17370.60512,880.0104449,0
11,81,426.8790029,66.98255911,253.0916342,1410.26246,376.9969376,182225.6831,4486.663225,0
11,6,23.11115989,1.410814335,3.705222164,64.33666539,21.54586975,534.1257116,1.990397088,0
11,205,55.80363624,201.0089514,773.4679981,212.7002497,176.6203593,3114.045818,40404.59855,0
11,27,83.29373524,5.092703281,16.09229143,270.5187772,72.07772329,6937.84633,25.93562671,0
11,178,0,0,0,0,0,0,0,0
11,22,69.43714188,25.03017395,83.55207378,198.7366626,68.47088603,4821.516672,626.5096082,0
11,46,247.8694294,57.95917725,206.2022576,696.1802437,229.3072366,61439.25402,3359.266227,0
11,5,39.86217979,38.39744349,98.43713842,93.36777817,53.31783986,1588.993377,1474.363666,0
11,2,15.46348348,2.310059386,4.620118773,30.92696697,15.63507902,239.1193215,5.336374369,0
11,28,17.53380167,249.067901,840.8549325,101.1632002,215.6653674,307.4342011,62034.81929,0
11,24,7.239296333,196.1983363,626.0163705,25.43847524,171.1469168,52.40741139,38493.78716,0
11,16,73.47928023,100.4388266,385.9925196,247.8416693,109.1551919,5399.204624,10087.95788,1
11,12,20.3469281,112.7507875,379.3797103,74.21085883,97.50090587,413.9974832,12712.74009,0
11,6,43.83691291,22.53387059,61.52245963,119.1272645,46.67131874,1921.674934,507.7753239,0
11,13,133.7783887,34.61064106,100.876471,447.3507264,114.2630908,17896.65727,1197.896475,0
11,80,430.098287,65.57267077,241.6947263,1544.079361,378.1075791,184984.5365,4299.775152,0
11,6,26.36615809,1.620971196,4.74101219,78.58149542,21.69462145,695.1742922,2.62754762,0
11,235,54.27697998,200.7844453,800.0770304,216.1968384,174.8200396,2945.990555,40314.39346,0
11,20,48.43695398,9.340496491,35.8344884,167.2921636,41.30603757,2346.138511,87.24487471,0
11,189,57.93149494,217.6924222,849.3646741,213.501478,196.0363024,3356.058106,47389.99067,0
11,205,0,0,0,0,0,0,0,0
11,30,45.46679001,6.61885573,32.9744591,177.975214,38.84104768,2067.228993,43.80925117,0
11,58,156.4615433,104.3910067,265.7482853,517.5315976,176.7910103,24480.21453,10897.48227,0
11,43,245.6964737,55.99190414,215.1889488,685.1508684,229.3308676,60366.75719,3135.093329,0
11,6,36.64999417,39.07668121,111.9299795,86.41149795,51.27685832,1343.222072,1526.987015,0
11,2,6.09670458,28.8627436,57.7254872,12.19340916,29.4996233,37.16980674,833.0579683,0
11,27,15.84512172,241.9789056,839.1094418,79.33615728,209.3493118,251.0678822,58553.79073,0
11,23,8.207496749,193.9360664,659.9223,28.94280761,166.8316918,67.36300288,37611.19786,0
11,15,43.5419281,88.72231728,274.7526769,168.3893234,89.99417157,1895.899502,7871.649584,1
11,16,22.52430381,144.2849377,497.20697,89.89221101,125.5771748,507.3442623,20818.14323,0
11,6,46.05116092,24.72878224,71.56520317,135.0662644,46.85827597,2120.709422,611.5126708,0
11,14,128.7016563,35.20804241,103.0007643,417.4370156,113.8230109,16564.11634,1239.60625,0
11,80,427.6100722,65.27961556,249.7909905,1541.796809,376.5273425,182850.3739,4261.428208,0
11,6,23.90227746,1.772564958,5.493775668,69.00430839,21.65056751,571.318868,3.141986531,0
11,220,46.64584012,186.6776989,765.4717733,212.1444868,154.7011218,2175.8344,34848.56327,0
11,204,0,0,0,0,0,0,0,0
11,30,46.95121494,8.53058353,36.24795322,172.8928442,40.03044128,2204.416585,72.77085535,0
11,59,162.1630034,104.6782664,268.250619,525.4149111,181.3469757,26296.83968,10957.53946,0
11,44,252.0839729,57.73028656,212.0894894,699.1869293,236.2490319,63546.3294,3332.785987,0
11,5,95.53081073,47.40511903,120.8086609,252.6485348,96.1481309,9126.135799,2247.24531,0
11,24,15.76011179,266.1262645,841.1022854,55.02880572,240.9870125,248.3811237,70823.18867,0
11,23,9.109760808,191.2482583,643.654897,32.23320964,164.9220646,82.98774197,36575.89632,0
11,13,47.22124442,84.05833349,289.1218314,172.8401095,88.37331456,2229.845924,7065.80343,1
11,18,12.65008973,150.8094934,485.6985659,45.42368217,131.970156,160.0247702,22743.5033,0
11,6,48.4740834,25.19536735,71.17054818,154.3212037,48.3862812,2349.736761,634.806536,0
11,14,118.1201843,33.16693491,98.32440237,371.0952052,105.3597239,13952.37794,1100.045571,0
11,54,430.6036499,69.31364926,253.5866188,1503.939256,380.1628421,185419.5033,4804.381974,0
11,4,24.40498426,10.8928948,25.82623569,65.55199103,24.10993923,595.6032566,118.655157,0
11,78,417.6553055,60.06907109,235.7275068,1537.864461,366.238742,174435.9542,3608.293302,0
11,186,0,0,0,0,0,0,0,0
11,6,23.12603081,1.489924386,3.600870472,60.79224144,21.77389393,534.813301,2.219874677,0
11,244,52.12686511,199.9706029,841.2254374,212.0056025,173.2594764,2717.210066,39988.24203,0
11,30,46.73843733,8.457785266,37.13575885,174.539666,39.73361897,2184.481524,71.53413161,0
11,55,161.0146005,102.1259455,250.7161038,521.6846077,178.9247383,25925.70159,10429.70874,0
11,48,247.6349599,57.1912886,205.7913113,728.1430535,231.7555337,61323.07337,3270.843491,0
11,4,39.52915756,34.83192802,86.38730901,90.12540023,52.09092386,1562.554297,1213.26321,0
11,18,13.10041404,243.3754599,833.4120486,39.86291495,211.0010358,171.620848,59231.6145,0
11,16,7.529129433,195.0414862,605.5538365,27.08690227,170.3881497,56.68779002,38041.18133,0
11,11,43.10978775,103.7863266,333.6101911,137.9952552,99.63914348,1858.4538,10771.60159,1
11,11,26.82636334,148.4233581,483.1105467,96.85452198,130.0552193,719.6537703,22029.49324,0
11,4,42.51584594,19.84195892,47.88846,96.79508288,46.48520556,1807.597156,393.7033336,0
11,8,120.1403016,36.0475712,95.60419855,332.8049111,104.2736188,14433.69207,1299.42739,0
11,6,46.81903642,51.87991097,150.3812202,122.5479997,62.80904755,2192.022171,2691.525163,0
11,194,0,0,0,0,0,0,0,0
11,3,15.3955005,32.82935779,76.61403061,36.56640783,34.78063113,237.0214357,1077.766733,0
11,24,11.5131402,239.730351,764.1620778,46.85299813,212.6685576,132.5523973,57470.64118,0
11,24,8.022080406,196.8930681,643.081157,33.18538679,171.3028627,64.35377403,38766.88025,0
11,12,21.50289018,78.12759867,241.6281628,75.1714177,71.29028854,462.3742862,6103.921674,1
11,17,13.22179965,144.2485631,452.8366805,45.01650397,126.5920771,174.8159859,20807.64797,0
11,6,32.1616559,28.37912032,76.41346982,79.24659423,40.93665278,1034.37211,805.37447,0
11,12,109.7525776,29.70437488,99.39647086,388.5410206,95.53838864,12045.62829,882.3498869,0
11,81,431.7745085,66.60122991,248.6556235,1571.39905,380.3437447,186429.2262,4435.723826,0
11,6,25.18282708,1.858649032,5.566451857,73.34146243,21.57871221,634.1747795,3.454576224,0
11,243,51.45401499,200.4558957,785.8670235,210.3230888,173.4623057,2647.515658,40182.5661,0
11,26,47.4585139,9.414630168,34.21514596,172.1202196,39.78339536,2252.310542,88.63526121,0
11,23,87.82782015,4.477297871,14.86048981,291.8016091,76.13475315,7713.725993,20.04619623,0
11,14,67.9307963,23.49339814,62.51965671,201.389121,64.89465741,4614.593085,551.939756,0
11,28,248.6452651,55.90956039,202.9010732,688.7014735,231.9887181,61824.46783,3125.878943,0
11,23,45.73952871,7.379284132,36.31081833,170.6401097,39.41120542,2092.104487,54.4538343,0
11,182,0,0,0,0,0,0,0,0
11,60,161.2180169,102.8842586,263.7342004,533.3109042,179.1844004,25991.24898,10585.17067,0
11,44,248.5330831,54.18382314,213.2142908,705.5070934,228.4933567,61768.69339,2935.88669,0
11,5,74.93108581,50.67737789,122.121148,198.9655492,83.37111909,5614.667621,2568.19663,0
11,28,20.27445651,249.1866985,840.0584613,96.17306383,218.1195599,411.0535867,62094.01069,0
11,24,8.497198753,197.1676748,646.5886805,34.4099236,171.3482003,72.20238665,38875.092,0
11,13,26.25327844,84.51763332,272.3933634,81.14137116,77.93190126,689.2346286,7143.230341,1
11,19,21.47054279,164.9435907,557.2332703,92.26775986,144.8154415,460.9842078,27206.38812,0
11,6,42.57149534,24.23755643,63.43150297,118.3012628,45.36203713,1812.332216,587.4591418,0
11,12,108.6525774,28.92737445,97.4914273,387.2909969,94.3148727,11805.38258,836.7929928,0
11,79,423.5056955,65.31578143,247.4651371,1524.918533,372.9974671,179357.0741,4266.151304,0
11,6,27.3362711,1.749983895,5.350187344,83.40234069,21.9035182,747.2717179,3.062443632,0
11,218,54.25190426,199.2906108,815.6845015,212.4480767,173.676018,2943.269116,39716.74754,0
11,197,59.43253187,219.8168134,797.5871832,215.679021,195.6074404,3532.225844,48319.43147,0
11,197,0,0,0,0,0,0,0,0
11,31,48.45163184,8.022559822,33.47136739,179.0164339,41.19346052,2347.560628,64.3614661,0
11,59,157.3908765,103.1993194,264.5214084,520.6790051,177.1098944,24771.88802,10650.09953,0
11,48,244.6176307,59.82742348,198.853102,704.795067,230.3251663,59837.78527,3579.320601,0
11,6,34.14125963,35.74515881,74.71949613,71.51809235,49.42790472,1165.625609,1277.716379,0
11,24,11.27812469,210.8161138,651.500815,35.31884237,184.2603453,127.1960966,44443.43383,0
11,22,4.528129896,192.4308315,599.3280603,18.75013665,164.6772037,20.50396035,37029.62492,0
11,12,17.02073743,76.1314248,207.3028957,46.36673587,70.05517439,289.7055026,5795.993842,1
11,19,21.43885191,163.0998517,551.4897957,87.69983836,141.4187563,459.6243711,26601.56163,0
11,6,55.05456731,10.02109155,23.25690918,113.8060973,55.9312186,3031.005382,100.4222759,0
11,12,120.984068,34.75627805,90.93059574,334.3219707,105.0271469,14637.14471,1207.998864,0
11,81,437.1587539,66.08670167,226.2228201,1527.358015,383.8122169,191107.7761,4367.452138,0
11,6,21.57743857,1.78477616,4.453045369,47.20887642,21.55305227,465.5858553,3.18542594,0
11,231,45.23574728,188.7875395,783.6767477,207.1764833,158.9919002,2046.272832,35640.73506,0
11,199,0,0,0,0,0,0,0,0
11,30,47.15952308,8.403282381,34.52400941,176.6363582,40.05793231,2224.020617,70.61515477,0
11,58,159.5204462,101.1761235,259.1911498,528.8242643,176.3043376,25446.77276,10236.60797,0
11,45,253.5104964,54.63087571,227.5260522,704.7346025,234.4045167,64267.57176,2984.532581,0
11,4,37.59839511,37.03478758,91.37758293,89.19275461,45.66866697,1413.639315,1371.575491,0
11,3,29.60025347,3.239177823,7.105907525,64.97133317,28.02108064,876.1750057,10.49227297,0
11,23,12.25540446,258.5969561,764.4902636,44.85889949,235.1574411,150.1949384,66872.38572,0
11,24,8.929736588,196.0743304,623.4704853,34.24880179,171.0916976,79.74019552,38445.14305,0
11,13,33.15681841,83.8352398,273.044164,103.5603716,79.71177569,1099.374607,7028.347433,1
11,18,14.05156085,153.4763116,509.0889325,54.68135458,133.339352,197.4463624,23554.97822,0
11,6,32.29042489,27.77467879,73.17631021,77.68744649,41.24544882,1042.671539,771.4327821,0
11,8,113.3831916,33.16284287,99.72181828,386.9989107,97.48844762,12855.74814,1099.774147,0
11,53,421.2317182,64.49208326,246.7579113,1392.787248,371.64153,177436.1604,4159.228803,0
11,5,30.97716252,1.949363234,5.833696818,87.74157688,26.444317,959.5845976,3.800017017,0
11,201,50.60049283,201.5768812,796.690179,214.5571945,169.7107998,2560.409874,40633.23904,0
11,205,0,0,0,0,0,0,0,0
11,30,48.21796408,8.979824834,36.14611875,172.2859523,41.12266085,2324.97206,80.63725405,0
11,32,82.63700991,4.96244716,17.1500874,283.0967834,71.59637808,6828.875407,24.62588182,0
11,23,67.33988748,23.07123533,70.77549516,204.7432789,64.08578428,4534.660446,532.2818995,0
11,43,251.3885847,54.57918296,212.4954196,696.0372072,235.0903433,63196.22054,2978.887213,0
11,4,39.16054845,53.84517148,137.7065394,97.25083734,57.38367298,1533.548555,2899.302492,0
11,3,22.10911547,30.46974637,67.85640911,53.55654863,35.41688911,488.8129868,928.4054437,0
11,25,21.98312542,246.9134526,805.6254863,128.1250861,220.1619738,483.2578031,60966.2531,0
11,25,10.0053102,204.4590044,677.8919431,50.87537861,176.4381973,100.1062322,41803.48448,0
